chr	start	end	strand	totalbp	nTags	nReads	nTaxaCovered	minTaxaCovered	status	nVariableSites	posVariableSites	nVarSitesKept	posVarSitesKept	refTag?	maxTagLen	minTagLen
1	63630087	63630150	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	63630240	63630303	-1	64	2	7	7	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	63689400	63689463	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	63695276	63695339	1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	63997528	63997591	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	64083670	64083733	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	64102374	64102437	-1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	64148971	64149034	-1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	64275620	64275683	-1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	64277809	64277872	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	64308626	64308689	1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	64348946	64349009	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	64400917	64400980	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	64582234	64582297	-1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	64626251	64626314	1	64	2	7	7	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	64640507	64640570	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	64927617	64927680	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	64996432	64996495	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	65010910	65010973	1	64	1	4	3	15	invariant	0	NA	0	NA	1	64	64
1	65138046	65138109	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	65140080	65140143	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	65192132	65192195	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	65206664	65206727	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	65206971	65207034	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	65220440	65220503	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	65260500	65260563	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	65271002	65271065	1	64	3	4	4	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	65271122	65271185	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	65399740	65399803	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	65443571	65443634	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	65532152	65532215	-1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	65564406	65564469	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	65566551	65566614	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	65577776	65577839	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	65579767	65579830	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	65712839	65712902	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	65755715	65755778	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	66075420	66075483	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	66139783	66139846	1	64	2	5	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	66143756	66143819	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	66372825	66372888	-1	64	3	6	6	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	66481984	66482047	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	66493596	66493648	-1	53	1	1	1	15	invariant	0	NA	0	NA	1	53	53
1	66507775	66507838	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	66539286	66539349	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	66564075	66564138	1	64	3	5	5	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	66584225	66584288	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	66586167	66586230	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	66616405	66616468	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	66628479	66628509	1	31	1	1	1	15	invariant	0	NA	0	NA	1	31	31
1	66628419	66628482	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	66628508	66628571	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	66958085	66958148	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	66992002	66992065	-1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	60
1	67016260	67016323	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	67020132	67020195	1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	67057008	67057071	-1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	67139062	67139125	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	67140856	67140919	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	67175100	67175163	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	67217114	67217177	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	67384493	67384556	1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	67441752	67441815	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	67528708	67528771	1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	67558003	67558066	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	67562539	67562602	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	67759341	67759404	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	67849887	67849933	-1	47	1	1	1	15	invariant	0	NA	0	NA	0	47	47
1	67869928	67869991	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	67938154	67938217	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	67938263	67938326	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	67959076	67959139	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	67972460	67972523	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	68014388	68014451	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	68014543	68014606	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	68042641	68042704	1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	68077975	68078038	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	68100003	68100066	1	64	2	4	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	68100847	68100910	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	68175393	68175456	1	64	3	3	3	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	68297605	68297668	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	68455845	68455908	1	64	3	7	6	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	68457841	68457904	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	68475970	68476033	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	68586563	68586626	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	68645944	68646007	-1	64	3	5	5	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	68646338	68646401	-1	64	2	8	7	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	68686114	68686177	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	68695007	68695070	1	64	1	6	6	15	invariant	0	NA	0	NA	1	64	64
1	68695275	68695338	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	68744803	68744866	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	68784810	68784873	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	68792844	68792907	1	64	2	5	5	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	68848967	68849030	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	68903111	68903174	-1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	68915145	68915208	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	69332014	69332077	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	69446387	69446450	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	69656943	69657006	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	69657227	69657290	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	69756846	69756909	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	69761810	69761856	-1	47	1	1	1	15	invariant	0	NA	0	NA	1	47	47
1	69784481	69784544	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	69834912	69834975	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	69863169	69863232	-1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	69870601	69870632	-1	32	1	1	1	15	invariant	0	NA	0	NA	1	32	32
1	69913070	69913133	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	69957753	69957816	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	69961225	69961288	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	69988730	69988793	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	69995351	69995414	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	70000688	70000751	1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	70007465	70007528	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	70009292	70009355	1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	70021170	70021233	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	70101750	70101813	1	64	3	3	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	70177400	70177463	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	70185481	70185544	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	70211603	70211666	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	70211637	70211700	-1	64	2	3	1	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	70339798	70339861	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	70339816	70339879	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	70401934	70401997	-1	64	4	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	70447801	70447864	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	70487914	70487977	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	70542280	70542343	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	70553710	70553773	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	70645786	70645849	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	70738252	70738315	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	70877739	70877802	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	70888302	70888365	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	70888648	70888711	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	70891199	70891262	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	70894579	70894642	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	70905785	70905848	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	70912104	70912167	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	71030247	71030310	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	71172328	71172391	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	71330122	71330185	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	71330125	71330188	-1	64	2	5	5	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	71429728	71429791	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	71513724	71513787	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	71538606	71538669	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	71566208	71566271	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	71618010	71618073	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	71677965	71678028	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	71719884	71719947	-1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	71721700	71721763	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	71746462	71746525	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	71746927	71746990	1	64	1	5	5	15	invariant	0	NA	0	NA	1	64	64
1	71809489	71809552	1	64	1	2	1	15	invariant	0	NA	0	NA	1	64	64
1	71814785	71814848	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	71814725	71814788	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	71882298	71882361	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	71895544	71895607	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	71895689	71895752	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	71905871	71905934	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	71917762	71917825	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	71945414	71945477	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	71957459	71957522	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	71960138	71960201	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	71971611	71971674	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	71997805	71997868	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	72124472	72124535	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	72135344	72135407	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	72157996	72158059	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	72181080	72181143	-1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	72227238	72227301	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	72264584	72264647	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	72289450	72289513	1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	72289390	72289453	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	72289752	72289815	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	72291225	72291288	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	72314056	72314119	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	72314123	72314186	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	72315042	72315105	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	72536463	72536526	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	72603938	72604001	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	72651141	72651204	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	72651641	72651704	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	72654385	72654448	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	72662480	72662543	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	72691870	72691908	1	39	1	1	1	15	invariant	0	NA	0	NA	1	39	39
1	72822868	72822931	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	72831937	72832000	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	72847567	72847630	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	72889891	72889954	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	72967083	72967146	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	72967660	72967723	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	72979932	72979995	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	73073205	73073268	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	73099652	73099715	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	73101504	73101567	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	73137319	73137382	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	73141878	73141941	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	73142205	73142268	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	73145262	73145325	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	73146919	73146982	-1	64	4	10	9	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	73147238	73147301	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	73290612	73290675	1	64	4	6	6	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	73308822	73308885	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	73340634	73340697	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	73344653	73344716	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	73352728	73352791	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	73358544	73358607	1	64	1	4	3	15	invariant	0	NA	0	NA	1	64	64
1	73540174	73540237	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	73551632	73551695	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	73587893	73587956	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	73675705	73675768	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	73683674	73683737	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	73805815	73805878	1	64	2	5	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	73811104	73811167	-1	64	2	4	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	73858938	73859001	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	73933336	73933399	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	73934201	73934264	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	73936814	73936877	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	73962676	73962739	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	73976446	73976509	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	74092335	74092398	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	74094017	74094080	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	74144309	74144372	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	74149939	74150002	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	74386580	74386643	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	74468346	74468409	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	74546821	74546884	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	74568033	74568096	1	64	2	6	6	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	74676791	74676854	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	74683392	74683455	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	74724668	74724731	1	64	2	5	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	74724608	74724671	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	74769389	74769452	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	74797041	74797104	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	74826701	74826764	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	74844099	74844162	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	74862588	74862651	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	74908057	74908120	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	74926066	74926129	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	74999399	74999462	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	75018946	75019009	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	75018886	75018949	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	75067676	75067739	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	75174905	75174968	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	75194264	75194327	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	75200750	75200813	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	75230305	75230368	-1	64	2	3	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	75274043	75274106	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	75357393	75357456	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	75423182	75423245	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	75490881	75490944	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	75500698	75500761	-1	64	2	6	6	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	75751720	75751783	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	75771244	75771307	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	75804989	75805052	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	75832948	75833011	-1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	75850460	75850523	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	75854916	75854979	1	64	1	7	7	15	invariant	0	NA	0	NA	0	64	64
1	75860569	75860632	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	75989352	75989415	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	76082446	76082509	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	76123253	76123316	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	76123724	76123787	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	76136403	76136466	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	76323560	76323623	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	76339136	76339199	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	76363009	76363072	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	76495898	76495961	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	76557752	76557815	-1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	76576759	76576822	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	76678451	76678514	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	76699997	76700060	1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	76739816	76739879	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	76803147	76803210	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	76827546	76827609	-1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	76871150	76871213	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	76891179	76891242	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	76902367	76902430	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	76957581	76957644	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	76990039	76990102	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	77061384	77061447	-1	64	2	3	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	77066963	77067026	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	77068730	77068793	1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	77068952	77069015	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	77089050	77089113	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	77112433	77112496	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	77156525	77156588	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	77239335	77239398	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	77245436	77245499	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	77266454	77266517	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	77277139	77277202	-1	64	2	3	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	77305062	77305125	-1	64	3	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	77338881	77338944	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	77340611	77340674	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	77340551	77340614	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	77418367	77418430	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	77564471	77564534	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	77564692	77564755	-1	64	3	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	77596363	77596426	1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	77599825	77599888	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	77606255	77606318	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	77643922	77643985	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	77718694	77718757	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	77727442	77727505	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	77782658	77782721	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	77812213	77812276	-1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	77871653	77871716	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	77873364	77873427	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	77987438	77987501	-1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	78012557	78012620	-1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	78033820	78033883	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	78053788	78053851	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	78069436	78069499	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	78071394	78071457	1	64	1	6	6	15	invariant	0	NA	0	NA	0	64	64
1	78087223	78087286	-1	64	2	5	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	78118637	78118700	-1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	78186199	78186262	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	78253795	78253858	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
